case,dataset,method,status,gt,est,vicon_status,evo_status,vicon_offset_est_s,evo_offset_s,vicon_ate_rmse_raw_m,vicon_ate_rmse_step3_m,evo_ape_raw_rmse_m,evo_ape_se3_rmse_m,vicon_improve_pct,evo_improve_pct,vicon_xcorr_peak,vicon_xcorr_psr,vicon_omega_improve_pct,vicon_matches_equivalent,evo_matches,vicon_run_dir,vicon_stdout_log,vicon_stderr_log,evo_sweep_evals,error
grand_tour_2024-11-04-10-57-34_rovio,grand_tour,rovio,ok,GT/grand_tour/group2/2024-11-04-10-57-34.txt,benchmark/grand_tour/pose/rovio/2024-11-04-10-57-34/rovio_poses.txt,ok,ok,-0.053,2.0,20.77240382601952,10.65934197922,20.7428396228507,10.709156070431316,48.68508205165648,48.37179351936756,0.9458697651557514,16.6455863607865,14.201339176596809,37512.0,4680.0,/home/yifu/vicon_ws/outputs/run_20260412_164855,/home/yifu/vicon_ws/outputs/alignanything_harness/run_20260412_164321/logs/vicon/grand_tour_2024-11-04-10-57-34_rovio.stdout.log,/home/yifu/vicon_ws/outputs/alignanything_harness/run_20260412_164321/logs/vicon/grand_tour_2024-11-04-10-57-34_rovio.stderr.log,102,
grand_tour_2024-11-04-12-55-59_rovio,grand_tour,rovio,ok,GT/grand_tour/group2/2024-11-04-12-55-59.txt,benchmark/grand_tour/pose/rovio/2024-11-04-12-55-59/rovio_poses.txt,ok,ok,-0.466,-0.4499999999999995,50.915318933470665,13.507927145806415,50.90561044950687,13.652018353544385,73.46981727943705,73.18170191262806,0.8800015593783258,10.957112562431972,43.98270468369236,41640.0,5205.0,/home/yifu/vicon_ws/outputs/run_20260412_164945,/home/yifu/vicon_ws/outputs/alignanything_harness/run_20260412_164321/logs/vicon/grand_tour_2024-11-04-12-55-59_rovio.stdout.log,/home/yifu/vicon_ws/outputs/alignanything_harness/run_20260412_164321/logs/vicon/grand_tour_2024-11-04-12-55-59_rovio.stderr.log,102,
grand_tour_2024-11-04-13-07-13_rovio,grand_tour,rovio,ok,GT/grand_tour/group3/2024-11-04-13-07-13.txt,benchmark/grand_tour/pose/rovio/2024-11-04-13-07-13/rovio_poses.txt,ok,ok,-0.065,18.400000000000006,24.687437647831224,3.601815101162265,24.399099257973795,4.542383743419975,85.41033236197546,81.38298592339918,0.869736888670156,11.738293599466598,22.491026873697493,6552.0,636.0,/home/yifu/vicon_ws/outputs/run_20260412_165044,/home/yifu/vicon_ws/outputs/alignanything_harness/run_20260412_164321/logs/vicon/grand_tour_2024-11-04-13-07-13_rovio.stdout.log,/home/yifu/vicon_ws/outputs/alignanything_harness/run_20260412_164321/logs/vicon/grand_tour_2024-11-04-13-07-13_rovio.stderr.log,102,
grand_tour_2024-11-04-16-05-00_rovio,grand_tour,rovio,ok,GT/grand_tour/group3/2024-11-04-16-05-00.txt,benchmark/grand_tour/pose/rovio/2024-11-04-16-05-00/rovio_poses.txt,ok,ok,-0.044,20.0,28.188072933414126,9.322213618223635,25.820531323055782,11.94487961428709,66.92851746110762,53.73883106881788,0.9286471878524738,12.403564213387462,11.039956582690499,16480.0,1860.0,/home/yifu/vicon_ws/outputs/run_20260412_165052,/home/yifu/vicon_ws/outputs/alignanything_harness/run_20260412_164321/logs/vicon/grand_tour_2024-11-04-16-05-00_rovio.stdout.log,/home/yifu/vicon_ws/outputs/alignanything_harness/run_20260412_164321/logs/vicon/grand_tour_2024-11-04-16-05-00_rovio.stderr.log,92,
grand_tour_2024-11-11-12-07-40_rovio,grand_tour,rovio,ok,GT/grand_tour/group3/2024-11-11-12-07-40.txt,benchmark/grand_tour/pose/rovio/2024-11-11-12-07-40/rovio_poses.txt,ok,ok,-0.019,20.0,294733.8530043695,231646.54906516089,291704.65996402723,231366.8216519341,21.404838058515562,20.684564421951283,0.7778328848568071,21.792224122923084,1.9089854477414674,76744.0,9401.0,/home/yifu/vicon_ws/outputs/run_20260412_165109,/home/yifu/vicon_ws/outputs/alignanything_harness/run_20260412_164321/logs/vicon/grand_tour_2024-11-11-12-07-40_rovio.stdout.log,/home/yifu/vicon_ws/outputs/alignanything_harness/run_20260412_164321/logs/vicon/grand_tour_2024-11-11-12-07-40_rovio.stderr.log,92,
grand_tour_2024-11-11-12-42-47_rovio,grand_tour,rovio,ok,GT/grand_tour/group3/2024-11-11-12-42-47.txt,benchmark/grand_tour/pose/rovio/2024-11-11-12-42-47/rovio_poses.txt,ok,ok,-0.095,19.950000000000006,11656.853585981758,9670.31299380982,9704.049988149263,8149.41068905296,17.041825030391593,16.020520308477927,0.8482445832998015,19.734295845323246,28.403215245843004,32792.0,3920.0,/home/yifu/vicon_ws/outputs/run_20260412_165412,/home/yifu/vicon_ws/outputs/alignanything_harness/run_20260412_164321/logs/vicon/grand_tour_2024-11-11-12-42-47_rovio.stdout.log,/home/yifu/vicon_ws/outputs/alignanything_harness/run_20260412_164321/logs/vicon/grand_tour_2024-11-11-12-42-47_rovio.stderr.log,92,
grand_tour_2024-11-11-14-29-44_rovio,grand_tour,rovio,ok,GT/grand_tour/group3/2024-11-11-14-29-44.txt,benchmark/grand_tour/pose/rovio/2024-11-11-14-29-44/rovio_poses.txt,ok,ok,-0.043000000000000003,0.75,79.90447002883343,8.89766353654053,79.97437082141452,9.004367523624817,88.86462355193558,88.74093358767053,0.8555690814504482,15.54387546320418,12.427612819590529,28256.0,3532.0,/home/yifu/vicon_ws/outputs/run_20260412_165449,/home/yifu/vicon_ws/outputs/alignanything_harness/run_20260412_164321/logs/vicon/grand_tour_2024-11-11-14-29-44_rovio.stdout.log,/home/yifu/vicon_ws/outputs/alignanything_harness/run_20260412_164321/logs/vicon/grand_tour_2024-11-11-14-29-44_rovio.stderr.log,102,
grand_tour_2024-11-14-11-17-02_rovio,grand_tour,rovio,ok,GT/grand_tour/group4/2024-11-14-11-17-02.txt,benchmark/grand_tour/pose/rovio/2024-11-14-11-17-02/rovio_poses.txt,ok,ok,0.871,18.20000000000001,84.1112788630024,17.071303737065463,83.98649157128163,20.977088059475175,79.70390657729575,75.02325949444847,0.9131113048384102,17.118066495412123,59.47574903346036,42272.0,5116.0,/home/yifu/vicon_ws/outputs/run_20260412_165519,/home/yifu/vicon_ws/outputs/alignanything_harness/run_20260412_164321/logs/vicon/grand_tour_2024-11-14-11-17-02_rovio.stdout.log,/home/yifu/vicon_ws/outputs/alignanything_harness/run_20260412_164321/logs/vicon/grand_tour_2024-11-14-11-17-02_rovio.stderr.log,102,
grand_tour_2024-11-14-12-01-26_rovio,grand_tour,rovio,ok,GT/grand_tour/group4/2024-11-14-12-01-26.txt,benchmark/grand_tour/pose/rovio/2024-11-14-12-01-26/rovio_poses.txt,ok,ok,-0.047,19.10000000000001,20.95532778755131,9.155814665703145,20.039142871789654,9.850663380695499,56.30793868496394,50.84289061802439,0.9559104643852339,15.251062208125996,15.693934594336293,36704.0,4399.0,/home/yifu/vicon_ws/outputs/run_20260412_165620,/home/yifu/vicon_ws/outputs/alignanything_harness/run_20260412_164321/logs/vicon/grand_tour_2024-11-14-12-01-26_rovio.stdout.log,/home/yifu/vicon_ws/outputs/alignanything_harness/run_20260412_164321/logs/vicon/grand_tour_2024-11-14-12-01-26_rovio.stderr.log,102,
grand_tour_2024-11-14-14-36-02_rovio,grand_tour,rovio,ok,GT/grand_tour/group4/2024-11-14-14-36-02.txt,benchmark/grand_tour/pose/rovio/2024-11-14-14-36-02/rovio_poses.txt,ok,ok,-0.07200000000000001,-0.0500000000000001,30.132163011838074,9.13673395277653,30.16801677881247,9.136823347002155,69.6778025885906,69.71354327335231,0.8292924813095093,13.964513570431157,27.074892622057906,38296.0,4787.0,/home/yifu/vicon_ws/outputs/run_20260412_165707,/home/yifu/vicon_ws/outputs/alignanything_harness/run_20260412_164321/logs/vicon/grand_tour_2024-11-14-14-36-02_rovio.stdout.log,/home/yifu/vicon_ws/outputs/alignanything_harness/run_20260412_164321/logs/vicon/grand_tour_2024-11-14-14-36-02_rovio.stderr.log,102,
grand_tour_2024-11-14-15-22-43_rovio,grand_tour,rovio,ok,GT/grand_tour/group4/2024-11-14-15-22-43.txt,benchmark/grand_tour/pose/rovio/2024-11-14-15-22-43/rovio_poses.txt,ok,ok,-0.088,-0.10000000000000009,64.21397074382341,6.132015271379074,64.29391176495326,6.126666689670863,90.4506524042203,90.47084471688434,0.9206144690309025,14.127238268175232,29.52063059206637,31760.0,3970.0,/home/yifu/vicon_ws/outputs/run_20260412_165758,/home/yifu/vicon_ws/outputs/alignanything_harness/run_20260412_164321/logs/vicon/grand_tour_2024-11-14-15-22-43_rovio.stdout.log,/home/yifu/vicon_ws/outputs/alignanything_harness/run_20260412_164321/logs/vicon/grand_tour_2024-11-14-15-22-43_rovio.stderr.log,102,
grand_tour_2024-11-14-16-04-09_rovio,grand_tour,rovio,ok,GT/grand_tour/group4/2024-11-14-16-04-09.txt,benchmark/grand_tour/pose/rovio/2024-11-14-16-04-09/rovio_poses.txt,ok,ok,-0.028,-0.0500000000000001,82.73121964810815,15.95156164932826,82.76213443451182,15.93980533268707,80.71881241787806,80.74021961661614,0.8888864063462113,18.0521132551178,5.5806932286645425,39088.0,4886.0,/home/yifu/vicon_ws/outputs/run_20260412_165833,/home/yifu/vicon_ws/outputs/alignanything_harness/run_20260412_164321/logs/vicon/grand_tour_2024-11-14-16-04-09_rovio.stdout.log,/home/yifu/vicon_ws/outputs/alignanything_harness/run_20260412_164321/logs/vicon/grand_tour_2024-11-14-16-04-09_rovio.stderr.log,102,
grand_tour_2024-11-15-10-16-35_rovio,grand_tour,rovio,ok,GT/grand_tour/group5/2024-11-15-10-16-35.txt,benchmark/grand_tour/pose/rovio/2024-11-15-10-16-35/rovio_poses.txt,ok,ok,0.008,1.4000000000000008,37.01836301849816,9.80253567687477,37.08201273244799,9.810949046442946,73.51980239651019,73.5425659949176,0.9196218311816463,14.53836310048809,0.5080846238015536,38083.0,4761.0,/home/yifu/vicon_ws/outputs/run_20260412_165926,/home/yifu/vicon_ws/outputs/alignanything_harness/run_20260412_164321/logs/vicon/grand_tour_2024-11-15-10-16-35_rovio.stdout.log,/home/yifu/vicon_ws/outputs/alignanything_harness/run_20260412_164321/logs/vicon/grand_tour_2024-11-15-10-16-35_rovio.stderr.log,102,
grand_tour_2024-11-15-11-18-14_rovio,grand_tour,rovio,ok,GT/grand_tour/group5/2024-11-15-11-18-14.txt,benchmark/grand_tour/pose/rovio/2024-11-15-11-18-14/rovio_poses.txt,ok,ok,-0.07100000000000001,20.0,40.53104357884044,15.450784694654253,40.20790758913055,14.57317946715499,61.87913428727732,63.755439312899696,0.933175387134047,14.235452339881371,27.620373369181983,23632.0,2760.0,/home/yifu/vicon_ws/outputs/run_20260412_170017,/home/yifu/vicon_ws/outputs/alignanything_harness/run_20260412_164321/logs/vicon/grand_tour_2024-11-15-11-18-14_rovio.stdout.log,/home/yifu/vicon_ws/outputs/alignanything_harness/run_20260412_164321/logs/vicon/grand_tour_2024-11-15-11-18-14_rovio.stderr.log,92,
grand_tour_2024-11-15-11-37-15_rovio,grand_tour,rovio,ok,GT/grand_tour/group5/2024-11-15-11-37-15.txt,benchmark/grand_tour/pose/rovio/2024-11-15-11-37-15/rovio_poses.txt,ok,ok,-0.068,-0.0500000000000001,24.62053903057676,10.5400570150149,24.6183393982654,10.522065067900698,57.18998271351592,57.25924117918916,0.892166836082865,12.726581655476155,25.948442680221657,41728.0,5216.0,/home/yifu/vicon_ws/outputs/run_20260412_170037,/home/yifu/vicon_ws/outputs/alignanything_harness/run_20260412_164321/logs/vicon/grand_tour_2024-11-15-11-37-15_rovio.stdout.log,/home/yifu/vicon_ws/outputs/alignanything_harness/run_20260412_164321/logs/vicon/grand_tour_2024-11-15-11-37-15_rovio.stderr.log,102,
grand_tour_2024-11-15-12-06-03_rovio,grand_tour,rovio,ok,GT/grand_tour/group5/2024-11-15-12-06-03.txt,benchmark/grand_tour/pose/rovio/2024-11-15-12-06-03/rovio_poses.txt,ok,ok,-0.007,-3.6000000000000014,3.260165056895359,2.2985369605810635,3.082408461094016,2.454769078598414,29.49630093973692,20.361979614883186,0.9444542869734248,9.036647368733863,0.5908803601834577,17798.0,2189.0,/home/yifu/vicon_ws/outputs/run_20260412_170137,/home/yifu/vicon_ws/outputs/alignanything_harness/run_20260412_164321/logs/vicon/grand_tour_2024-11-15-12-06-03_rovio.stdout.log,/home/yifu/vicon_ws/outputs/alignanything_harness/run_20260412_164321/logs/vicon/grand_tour_2024-11-15-12-06-03_rovio.stderr.log,102,
grand_tour_2024-11-15-14-14-12_rovio,grand_tour,rovio,ok,GT/grand_tour/group5/2024-11-15-14-14-12.txt,benchmark/grand_tour/pose/rovio/2024-11-15-14-14-12/rovio_poses.txt,ok,ok,-0.091,20.0,29570.10224584945,21652.838951708814,27804.104041483002,20538.060507059345,26.774555016129263,26.1329893010863,0.8745689795889552,13.348934649353417,31.135540085701635,43320.0,5220.0,/home/yifu/vicon_ws/outputs/run_20260412_170150,/home/yifu/vicon_ws/outputs/alignanything_harness/run_20260412_164321/logs/vicon/grand_tour_2024-11-15-14-14-12_rovio.stdout.log,/home/yifu/vicon_ws/outputs/alignanything_harness/run_20260412_164321/logs/vicon/grand_tour_2024-11-15-14-14-12_rovio.stderr.log,92,
grand_tour_2024-11-15-14-43-52_rovio,grand_tour,rovio,ok,GT/grand_tour/group6/2024-11-15-14-43-52.txt,benchmark/grand_tour/pose/rovio/2024-11-15-14-43-52/rovio_poses.txt,ok,ok,-0.053,-0.0500000000000001,61.81622332261925,3.239633071165372,61.80343524358229,3.2295689466215376,94.75925105573232,94.77445075036043,0.9210051834370286,14.377300977369952,17.972429774349035,19896.0,2487.0,/home/yifu/vicon_ws/outputs/run_20260412_170248,/home/yifu/vicon_ws/outputs/alignanything_harness/run_20260412_164321/logs/vicon/grand_tour_2024-11-15-14-43-52_rovio.stdout.log,/home/yifu/vicon_ws/outputs/alignanything_harness/run_20260412_164321/logs/vicon/grand_tour_2024-11-15-14-43-52_rovio.stderr.log,102,
grand_tour_2024-11-15-16-41-14_rovio,grand_tour,rovio,ok,GT/grand_tour/group6/2024-11-15-16-41-14.txt,benchmark/grand_tour/pose/rovio/2024-11-15-16-41-14/rovio_poses.txt,ok,ok,-0.067,0.55,42.403839049149475,11.094615244429983,42.41490072578049,11.108672316220023,73.83582361122735,73.80950532446083,0.9513397189605206,16.23930473408422,19.264179926743644,43400.0,5425.0,/home/yifu/vicon_ws/outputs/run_20260412_170304,/home/yifu/vicon_ws/outputs/alignanything_harness/run_20260412_164321/logs/vicon/grand_tour_2024-11-15-16-41-14_rovio.stdout.log,/home/yifu/vicon_ws/outputs/alignanything_harness/run_20260412_164321/logs/vicon/grand_tour_2024-11-15-16-41-14_rovio.stderr.log,102,
grand_tour_2024-11-18-12-05-01_rovio,grand_tour,rovio,ok,GT/grand_tour/group6/2024-11-18-12-05-01.txt,benchmark/grand_tour/pose/rovio/2024-11-18-12-05-01/rovio_poses.txt,ok,ok,-0.011,1.0,73.727954629313,9.308138761489062,73.75827090322875,9.435982469179951,87.37502103742185,87.20688221994672,0.916901267407125,17.893474648025983,1.1445776057793702,35687.0,4461.0,/home/yifu/vicon_ws/outputs/run_20260412_170409,/home/yifu/vicon_ws/outputs/alignanything_harness/run_20260412_164321/logs/vicon/grand_tour_2024-11-18-12-05-01_rovio.stdout.log,/home/yifu/vicon_ws/outputs/alignanything_harness/run_20260412_164321/logs/vicon/grand_tour_2024-11-18-12-05-01_rovio.stderr.log,102,
grand_tour_2024-11-18-15-46-05_rovio,grand_tour,rovio,ok,GT/grand_tour/group6/2024-11-18-15-46-05.txt,benchmark/grand_tour/pose/rovio/2024-11-18-15-46-05/rovio_poses.txt,ok,ok,-0.027,0.0,6.172606855779372,3.9272483808171654,6.169872632843127,3.9249562156358606,36.37617828939693,36.38513387224376,0.9537794813953246,12.995744502894157,5.117532402201531,32824.0,4103.0,/home/yifu/vicon_ws/outputs/run_20260412_170453,/home/yifu/vicon_ws/outputs/alignanything_harness/run_20260412_164321/logs/vicon/grand_tour_2024-11-18-15-46-05_rovio.stdout.log,/home/yifu/vicon_ws/outputs/alignanything_harness/run_20260412_164321/logs/vicon/grand_tour_2024-11-18-15-46-05_rovio.stderr.log,102,
grand_tour_2024-11-18-16-59-23_rovio,grand_tour,rovio,ok,GT/grand_tour/group6/2024-11-18-16-59-23.txt,benchmark/grand_tour/pose/rovio/2024-11-18-16-59-23/rovio_poses.txt,ok,ok,-0.09,20.0,28.781825820757373,5.794985179848921,26.479526311536812,8.763884872256929,79.86581804803227,66.90316598133677,0.9465279664451139,9.442476725190357,30.413754120899938,32336.0,3850.0,/home/yifu/vicon_ws/outputs/run_20260412_170531,/home/yifu/vicon_ws/outputs/alignanything_harness/run_20260412_164321/logs/vicon/grand_tour_2024-11-18-16-59-23_rovio.stdout.log,/home/yifu/vicon_ws/outputs/alignanything_harness/run_20260412_164321/logs/vicon/grand_tour_2024-11-18-16-59-23_rovio.stderr.log,92,
grand_tour_2024-11-25-14-57-08_rovio,grand_tour,rovio,ok,GT/grand_tour/group7/2024-11-25-14-57-08.txt,benchmark/grand_tour/pose/rovio/2024-11-25-14-57-08/rovio_poses.txt,ok,ok,-0.015,-0.20000000000000007,6.514881312492658,3.339267960729008,6.519184090251613,3.343251637125503,48.74399393391469,48.71671683385529,0.970903312526807,9.929587389344361,1.9830565343368114,25903.0,3236.0,/home/yifu/vicon_ws/outputs/run_20260412_170605,/home/yifu/vicon_ws/outputs/alignanything_harness/run_20260412_164321/logs/vicon/grand_tour_2024-11-25-14-57-08_rovio.stdout.log,/home/yifu/vicon_ws/outputs/alignanything_harness/run_20260412_164321/logs/vicon/grand_tour_2024-11-25-14-57-08_rovio.stderr.log,102,
grand_tour_2024-11-25-16-36-19_rovio,grand_tour,rovio,ok,GT/grand_tour/group7/2024-11-25-16-36-19.txt,benchmark/grand_tour/pose/rovio/2024-11-25-16-36-19/rovio_poses.txt,ok,ok,-0.008,0.0,29.788925411643575,7.861524980915295,29.80186342536787,7.867426396148325,73.60923607589012,73.60089104544997,0.9480710007334056,15.770447944964273,0.39943203138413963,34830.0,4354.0,/home/yifu/vicon_ws/outputs/run_20260412_170629,/home/yifu/vicon_ws/outputs/alignanything_harness/run_20260412_164321/logs/vicon/grand_tour_2024-11-25-16-36-19_rovio.stdout.log,/home/yifu/vicon_ws/outputs/alignanything_harness/run_20260412_164321/logs/vicon/grand_tour_2024-11-25-16-36-19_rovio.stderr.log,102,
grand_tour_2024-12-03-13-15-38_rovio,grand_tour,rovio,ok,GT/grand_tour/group7/2024-12-03-13-15-38.txt,benchmark/grand_tour/pose/rovio/2024-12-03-13-15-38/rovio_poses.txt,ok,ok,-0.059000000000000004,-2.2500000000000027,42.91803020997198,16.386761734210317,42.93482721792232,15.959092246031076,61.818467310730675,62.82949465470333,0.92352002974747,13.945835604177704,17.810829816458753,41216.0,5130.0,/home/yifu/vicon_ws/outputs/run_20260412_170712,/home/yifu/vicon_ws/outputs/alignanything_harness/run_20260412_164321/logs/vicon/grand_tour_2024-12-03-13-15-38_rovio.stdout.log,/home/yifu/vicon_ws/outputs/alignanything_harness/run_20260412_164321/logs/vicon/grand_tour_2024-12-03-13-15-38_rovio.stderr.log,102,
grand_tour_2024-12-03-13-26-40_rovio,grand_tour,rovio,ok,GT/grand_tour/group7/2024-12-03-13-26-40.txt,benchmark/grand_tour/pose/rovio/2024-12-03-13-26-40/rovio_poses.txt,ok,ok,-0.048,-11.74999999999999,24.46279612715773,5.873090900093983,23.926367411580692,7.648436151969087,75.99174325957512,68.03344184931383,0.9393129594298351,12.775281818771509,17.46903533118198,22760.0,2728.0,/home/yifu/vicon_ws/outputs/run_20260412_170811,/home/yifu/vicon_ws/outputs/alignanything_harness/run_20260412_164321/logs/vicon/grand_tour_2024-12-03-13-26-40_rovio.stdout.log,/home/yifu/vicon_ws/outputs/alignanything_harness/run_20260412_164321/logs/vicon/grand_tour_2024-12-03-13-26-40_rovio.stderr.log,102,
grand_tour_2024-10-01-11-29-55_svo_stereo,grand_tour,svo_stereo,ok,GT/grand_tour/group1/2024-10-01-11-29-55.txt,benchmark/grand_tour/pose/svo_stereo/2024-10-01-11-29-55/svo_poses.txt,ok,ok,-1.954,20.0,97.35322522457903,0.8087721051773351,96.61788942351492,10.453504450792545,99.16923953642767,89.18057047906362,0.8934778124525381,10.870000386704517,49.156818389745126,27608.0,3260.0,/home/yifu/vicon_ws/outputs/run_20260412_170830,/home/yifu/vicon_ws/outputs/alignanything_harness/run_20260412_164321/logs/vicon/grand_tour_2024-10-01-11-29-55_svo_stereo.stdout.log,/home/yifu/vicon_ws/outputs/alignanything_harness/run_20260412_164321/logs/vicon/grand_tour_2024-10-01-11-29-55_svo_stereo.stderr.log,92,
grand_tour_2024-10-01-12-00-49_svo_stereo,grand_tour,svo_stereo,ok,GT/grand_tour/group1/2024-10-01-12-00-49.txt,benchmark/grand_tour/pose/svo_stereo/2024-10-01-12-00-49/svo_poses.txt,ok,ok,-0.14300000000000002,-0.15000000000000008,155.9055935461316,36.64425732683373,155.87853024561005,36.65330490455584,76.49586747123884,76.48598248469253,0.8667783234483053,13.752599534930853,31.84086808963289,38088.0,4761.0,/home/yifu/vicon_ws/outputs/run_20260412_170856,/home/yifu/vicon_ws/outputs/alignanything_harness/run_20260412_164321/logs/vicon/grand_tour_2024-10-01-12-00-49_svo_stereo.stdout.log,/home/yifu/vicon_ws/outputs/alignanything_harness/run_20260412_164321/logs/vicon/grand_tour_2024-10-01-12-00-49_svo_stereo.stderr.log,102,
grand_tour_2024-11-02-17-10-25_svo_stereo,grand_tour,svo_stereo,ok,GT/grand_tour/group1/2024-11-02-17-10-25.txt,benchmark/grand_tour/pose/svo_stereo/2024-11-02-17-10-25/svo_poses.txt,ok,ok,65.045,-1.3499999999999994,16.59662813284401,13.325018238174458,7.470761121242113,0.45037175398797247,19.712497433108002,93.97154123013866,0.22888536909265697,2.8690881941988127,-1051.590404943747,14320.0,1772.0,/home/yifu/vicon_ws/outputs/run_20260412_170946,/home/yifu/vicon_ws/outputs/alignanything_harness/run_20260412_164321/logs/vicon/grand_tour_2024-11-02-17-10-25_svo_stereo.stdout.log,/home/yifu/vicon_ws/outputs/alignanything_harness/run_20260412_164321/logs/vicon/grand_tour_2024-11-02-17-10-25_svo_stereo.stderr.log,102,
grand_tour_2024-11-02-17-43-10_svo_stereo,grand_tour,svo_stereo,ok,GT/grand_tour/group1/2024-11-02-17-43-10.txt,benchmark/grand_tour/pose/svo_stereo/2024-11-02-17-43-10/svo_poses.txt,ok,ok,-1.871,-17.649999999999995,16.28307324296278,0.7448819555392541,16.07022543103609,5.677688554267631,95.42542157475015,64.66951519358854,0.9780794989384722,9.075058223357845,-159.14649328729394,18000.0,2092.0,/home/yifu/vicon_ws/outputs/run_20260412_171000,/home/yifu/vicon_ws/outputs/alignanything_harness/run_20260412_164321/logs/vicon/grand_tour_2024-11-02-17-43-10_svo_stereo.stdout.log,/home/yifu/vicon_ws/outputs/alignanything_harness/run_20260412_164321/logs/vicon/grand_tour_2024-11-02-17-43-10_svo_stereo.stderr.log,102,
grand_tour_2024-11-02-21-12-51_svo_stereo,grand_tour,svo_stereo,ok,GT/grand_tour/group1/2024-11-02-21-12-51.txt,benchmark/grand_tour/pose/svo_stereo/2024-11-02-21-12-51/svo_poses.txt,ok,ok,-1.588,-1.2499999999999993,6.793066360528382,3.5566838261251785,6.789684572047528,3.6344730004834904,47.64243954995006,46.47066499308779,0.9281785761777472,12.338472732837989,59.971297352850996,21064.0,2633.0,/home/yifu/vicon_ws/outputs/run_20260412_171014,/home/yifu/vicon_ws/outputs/alignanything_harness/run_20260412_164321/logs/vicon/grand_tour_2024-11-02-21-12-51_svo_stereo.stdout.log,/home/yifu/vicon_ws/outputs/alignanything_harness/run_20260412_164321/logs/vicon/grand_tour_2024-11-02-21-12-51_svo_stereo.stderr.log,102,
grand_tour_2024-11-03-07-52-45_svo_stereo,grand_tour,svo_stereo,ok,GT/grand_tour/group2/2024-11-03-07-52-45.txt,benchmark/grand_tour/pose/svo_stereo/2024-11-03-07-52-45/svo_poses.txt,ok,ok,-1.999,0.8500000000000003,2.5419556724296632,0.15472756931232834,2.541753814877202,0.2853192213814473,93.91305005860409,88.77471060681306,0.9351296995820505,6.560383902757961,-67.5137031535791,14632.0,1829.0,/home/yifu/vicon_ws/outputs/run_20260412_171030,/home/yifu/vicon_ws/outputs/alignanything_harness/run_20260412_164321/logs/vicon/grand_tour_2024-11-03-07-52-45_svo_stereo.stdout.log,/home/yifu/vicon_ws/outputs/alignanything_harness/run_20260412_164321/logs/vicon/grand_tour_2024-11-03-07-52-45_svo_stereo.stderr.log,102,
grand_tour_2024-11-03-08-17-23_svo_stereo,grand_tour,svo_stereo,ok,GT/grand_tour/group2/2024-11-03-08-17-23.txt,benchmark/grand_tour/pose/svo_stereo/2024-11-03-08-17-23/svo_poses.txt,ok,ok,-1.688,-15.099999999999994,15.921441899203518,1.3345517569525895,14.046308779991504,6.810905731664256,91.61789638524971,51.51106359439657,0.8848405481451825,14.61646753694972,56.55243437884009,18408.0,2167.0,/home/yifu/vicon_ws/outputs/run_20260412_171040,/home/yifu/vicon_ws/outputs/alignanything_harness/run_20260412_164321/logs/vicon/grand_tour_2024-11-03-08-17-23_svo_stereo.stdout.log,/home/yifu/vicon_ws/outputs/alignanything_harness/run_20260412_164321/logs/vicon/grand_tour_2024-11-03-08-17-23_svo_stereo.stderr.log,102,
grand_tour_2024-11-03-13-59-54_svo_stereo,grand_tour,svo_stereo,ok,GT/grand_tour/group2/2024-11-03-13-59-54.txt,benchmark/grand_tour/pose/svo_stereo/2024-11-03-13-59-54/svo_poses.txt,ok,ok,-0.964,-1.5499999999999996,4.226366482115913,0.2999483441762556,4.1299689181150585,0.9045974375042176,92.90292629741336,78.09674950488824,0.8971422983931246,11.91598579197055,54.84555554346061,28848.0,3600.0,/home/yifu/vicon_ws/outputs/run_20260412_171055,/home/yifu/vicon_ws/outputs/alignanything_harness/run_20260412_164321/logs/vicon/grand_tour_2024-11-03-13-59-54_svo_stereo.stdout.log,/home/yifu/vicon_ws/outputs/alignanything_harness/run_20260412_164321/logs/vicon/grand_tour_2024-11-03-13-59-54_svo_stereo.stderr.log,102,
grand_tour_2024-11-04-10-57-34_svo_stereo,grand_tour,svo_stereo,ok,GT/grand_tour/group2/2024-11-04-10-57-34.txt,benchmark/grand_tour/pose/svo_stereo/2024-11-04-10-57-34/svo_poses.txt,ok,ok,-0.35000000000000003,0.4,5.362987461677178,0.4014437019568975,5.361784372195983,0.4869272873368761,92.51455080164818,90.91855894349668,0.9465182178305735,16.656987316286646,51.393065553233306,37488.0,4686.0,/home/yifu/vicon_ws/outputs/run_20260412_171125,/home/yifu/vicon_ws/outputs/alignanything_harness/run_20260412_164321/logs/vicon/grand_tour_2024-11-04-10-57-34_svo_stereo.stdout.log,/home/yifu/vicon_ws/outputs/alignanything_harness/run_20260412_164321/logs/vicon/grand_tour_2024-11-04-10-57-34_svo_stereo.stderr.log,102,
